count,context,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,act20,act21,act22,act23,act24,act25,act26,act27,act28,act29,act30,act31,act32,act33,act34,act35,act36,act37,act38,act39,act40,act41,act42,act43,act44,act45,act46,act47,act48,act49,act50,act51,act52,act53,act54,act55,act56,act57,act58,act59,act60,act61,act62,act63,wei0,wei1,wei2,wei3,wei4,wei5,wei6,wei7,wei8,wei9,wei10,wei11,wei12,wei13,wei14,wei15,wei16,wei17,wei18,wei19,wei20,wei21,wei22,wei23,wei24,wei25,wei26,wei27,wei28,wei29,wei30,wei31,wei32,wei33,wei34,wei35,wei36,wei37,wei38,wei39,wei40,wei41,wei42,wei43,wei44,wei45,wei46,wei47,wei48,wei49,wei50,wei51,wei52,wei53,wei54,wei55,wei56,wei57,wei58,wei59,wei60,wei61,wei62,wei63
479,0,-1.04395,-0.604004,0.0466919,-1.74219,0.772461,-0.360107,1.47461,-2.26367,-1.6084,1.28027,0.490723,-0.75293,-0.688965,-1.85938,2.2207,-0.910156,2.21289,-0.0861206,0.28418,-0.820312,-0.156738,0.453125,0.0187836,0.250488,0.581543,0.340576,-1.96484,1.58789,1.39062,-2.45117,0.612305,0.941895,-0.334961,-0.33374,0.237061,0.458984,-0.170044,-1.42969,-1.05176,0.328613,-1.81934,0.124634,-0.602539,-0.166504,1.30371,1.67285,-1.03809,0.134888,-0.234619,-0.631348,-1.02344,-0.395996,-0.592285,-0.00893402,0.329102,0.52832,1.33105,0.29834,0.890137,-1.43164,-0.913574,-1.7666,0.441895,-0.032959,-0.433105,-0.815918,0.70166,-2.08594,-0.85791,1.63965,0.84668,-0.687012,0.761719,0.463623,0.801758,-1.49414,-1.59766,-0.385742,-1.53906,0.305176,0.933594,-0.271973,1.48242,-1.11523,0.00671387,0.504395,0.211548,-0.183838,-0.771484,-0.735352,-0.287109,-0.553711,1.01367,0.850586,0.228394,-0.47998,-1.85547,-0.44751,-0.614258,-1.1748,0.208862,0.583008,-0.293701,-0.158325,0.651855,0.1427,0.73877,0.681152,-0.469238,0.293213,1.70508,-0.699219,1.13965,1.03906,0.423096,0.124878,-0.434814,1.24707,0.243652,-2.32617,-0.985352,0.37207,0.20105,-0.0588074,0.781738,-0.244873,-1.26562,-0.356689
480,0,-1.19629,0.49707,-0.510742,1.01172,0.53125,0.0942993,0.126343,-0.219604,0.0719604,0.836914,-0.249634,0.609375,1.06445,-0.535156,-1,-0.762695,-1.09766,1.44141,-0.538086,1.63574,0.0474243,1.45508,0.806641,-1.50293,-1.00098,0.55127,0.19165,-1.18066,-1.47461,0.310303,0.291016,-0.413574,0.625488,-0.189209,0.256592,1.52051,0.790039,0.609863,-0.65625,1.56641,-0.747559,-1.56641,0.68457,-1.1123,-0.169312,0.952148,-1.92578,-0.152466,0.285156,0.243896,-1.11816,-1.05469,-0.0226135,1.72363,-2.91211,-0.414062,-0.439209,0.952148,0.351807,-0.525879,-0.616211,-1.2002,0.92627,0.179443,1.66797,-0.564453,-0.49292,2.7793,0.251221,-1.4541,-0.118164,0.714355,1.9209,-1.01855,1.26367,1.12402,1.17773,-1.68945,-2.52148,-1.25977,0.971191,1.65039,1.05078,-1.33691,-0.11908,-1.20312,0.190674,0.719727,-0.958008,-0.78125,-1.50586,3.31641,-2.01562,1.30566,-0.742188,-2.07422,-0.153198,0.260986,-1.0332,0.702148,-0.0317993,-1.11035,0.379883,1.77246,0.259033,-0.828613,0.431396,0.898926,1.72168,-1.55762,0.534668,-0.209839,-0.667969,0.0445557,0.845215,-0.01828,-0.543945,-0.987793,0.256592,0.685059,0.301025,-1.08984,0.26001,-1.31836,1.70898,0.864746,-1.19336,2.08789
481,0,-1.19629,0.49707,-0.510742,1.01172,0.53125,0.0942993,0.126343,-0.219604,0.0719604,0.836914,-0.249634,0.609375,1.06445,-0.535156,-1,-0.762695,-1.09766,1.44141,-0.538086,1.63574,0.0474243,1.45508,0.806641,-1.50293,-1.00098,0.55127,0.19165,-1.18066,-1.47461,0.310303,0.291016,-0.413574,0.625488,-0.189209,0.256592,1.52051,0.790039,0.609863,-0.65625,1.56641,-0.747559,-1.56641,0.68457,-1.1123,-0.169312,0.952148,-1.92578,-0.152466,0.285156,0.243896,-1.11816,-1.05469,-0.0226135,1.72363,-2.91211,-0.414062,-0.439209,0.952148,0.351807,-0.525879,-0.616211,-1.2002,0.92627,0.179443,1.66797,-0.564453,-0.49292,2.7793,0.251221,-1.4541,-0.118164,0.714355,1.9209,-1.01855,1.26367,1.12402,1.17773,-1.68945,-2.52148,-1.25977,0.971191,1.65039,1.05078,-1.33691,-0.11908,-1.20312,0.190674,0.719727,-0.958008,-0.78125,-1.50586,3.31641,-2.01562,1.30566,-0.742188,-2.07422,-0.153198,0.260986,-1.0332,0.702148,-0.0317993,-1.11035,0.379883,1.77246,0.259033,-0.828613,0.431396,0.898926,1.72168,-1.55762,0.534668,-0.209839,-0.667969,0.0445557,0.845215,-0.01828,-0.543945,-0.987793,0.256592,0.685059,0.301025,-1.08984,0.26001,-1.31836,1.70898,0.864746,-1.19336,2.08789
482,0,-1.19629,0.49707,-0.510742,1.01172,0.53125,0.0942993,0.126343,-0.219604,0.0719604,0.836914,-0.249634,0.609375,1.06445,-0.535156,-1,-0.762695,-1.09766,1.44141,-0.538086,1.63574,0.0474243,1.45508,0.806641,-1.50293,-1.00098,0.55127,0.19165,-1.18066,-1.47461,0.310303,0.291016,-0.413574,0.625488,-0.189209,0.256592,1.52051,0.790039,0.609863,-0.65625,1.56641,-0.747559,-1.56641,0.68457,-1.1123,-0.169312,0.952148,-1.92578,-0.152466,0.285156,0.243896,-1.11816,-1.05469,-0.0226135,1.72363,-2.91211,-0.414062,-0.439209,0.952148,0.351807,-0.525879,-0.616211,-1.2002,0.92627,0.179443,1.66797,-0.564453,-0.49292,2.7793,0.251221,-1.4541,-0.118164,0.714355,1.9209,-1.01855,1.26367,1.12402,1.17773,-1.68945,-2.52148,-1.25977,0.971191,1.65039,1.05078,-1.33691,-0.11908,-1.20312,0.190674,0.719727,-0.958008,-0.78125,-1.50586,3.31641,-2.01562,1.30566,-0.742188,-2.07422,-0.153198,0.260986,-1.0332,0.702148,-0.0317993,-1.11035,0.379883,1.77246,0.259033,-0.828613,0.431396,0.898926,1.72168,-1.55762,0.534668,-0.209839,-0.667969,0.0445557,0.845215,-0.01828,-0.543945,-0.987793,0.256592,0.685059,0.301025,-1.08984,0.26001,-1.31836,1.70898,0.864746,-1.19336,2.08789
483,0,1.01562,-0.471924,0.607422,1.11133,-0.732422,-1.12207,-2.42578,0.331543,1.29102,-0.305664,-0.490479,0.150146,0.683594,-1.68164,-0.299072,0.848633,2.64844,0.206177,0.672852,1.0166,1.22266,1.03027,0.260742,0.0722046,0.137329,-1.21484,2.21094,3.75391,0.780762,0.598145,0.849609,-0.0192108,1.5459,1.22852,-1.01465,0.38501,0.647949,-0.357178,1.13965,0.358887,-2.39453,1.22266,0.467041,-0.0452271,-0.515625,-0.282471,-0.625488,-0.269287,0.168213,0.104248,0.709961,0.0159302,-0.319336,0.563477,-0.905273,-0.15564,-0.0861816,-0.325439,-0.825195,-1.23633,0.980957,-0.2146,2.20898,0.509277,-0.429688,0.939453,2.33398,0.802246,-0.944336,-2.4082,-1.2168,1.84375,-0.0403137,0.570312,-0.158081,-0.477051,0.90332,-1.24316,-0.200684,1.32324,-1.13184,0.666992,0.964355,0.924805,0.0894775,-1.08301,-0.370605,1.16504,0.345703,-0.100952,-1.69531,-0.00186539,-0.891602,0.877441,-1.40625,-1.50586,-0.604004,0.537109,-0.545898,0.526367,-0.572266,0.740723,0.27417,-1.09473,0.00827026,-0.588379,-0.683594,0.0993652,2.9668,1.11816,-1.19629,-0.567871,0.798828,-0.376953,-2.16992,-2.13672,-0.0145569,-0.138428,0.362305,1.68555,0.348145,0.0623474,0.439209,-1.76953,-0.748535,1.03223,-0.782227,2.76758
484,0,1.01562,-0.471924,0.607422,1.11133,-0.732422,-1.12207,-2.42578,0.331543,1.29102,-0.305664,-0.490479,0.150146,0.683594,-1.68164,-0.299072,0.848633,2.64844,0.206177,0.672852,1.0166,1.22266,1.03027,0.260742,0.0722046,0.137329,-1.21484,2.21094,3.75391,0.780762,0.598145,0.849609,-0.0192108,1.5459,1.22852,-1.01465,0.38501,0.647949,-0.357178,1.13965,0.358887,-2.39453,1.22266,0.467041,-0.0452271,-0.515625,-0.282471,-0.625488,-0.269287,0.168213,0.104248,0.709961,0.0159302,-0.319336,0.563477,-0.905273,-0.15564,-0.0861816,-0.325439,-0.825195,-1.23633,0.980957,-0.2146,2.20898,0.509277,-0.429688,0.939453,2.33398,0.802246,-0.944336,-2.4082,-1.2168,1.84375,-0.0403137,0.570312,-0.158081,-0.477051,0.90332,-1.24316,-0.200684,1.32324,-1.13184,0.666992,0.964355,0.924805,0.0894775,-1.08301,-0.370605,1.16504,0.345703,-0.100952,-1.69531,-0.00186539,-0.891602,0.877441,-1.40625,-1.50586,-0.604004,0.537109,-0.545898,0.526367,-0.572266,0.740723,0.27417,-1.09473,0.00827026,-0.588379,-0.683594,0.0993652,2.9668,1.11816,-1.19629,-0.567871,0.798828,-0.376953,-2.16992,-2.13672,-0.0145569,-0.138428,0.362305,1.68555,0.348145,0.0623474,0.439209,-1.76953,-0.748535,1.03223,-0.782227,2.76758
485,0,1.01562,-0.471924,0.607422,1.11133,-0.732422,-1.12207,-2.42578,0.331543,1.29102,-0.305664,-0.490479,0.150146,0.683594,-1.68164,-0.299072,0.848633,2.64844,0.206177,0.672852,1.0166,1.22266,1.03027,0.260742,0.0722046,0.137329,-1.21484,2.21094,3.75391,0.780762,0.598145,0.849609,-0.0192108,1.5459,1.22852,-1.01465,0.38501,0.647949,-0.357178,1.13965,0.358887,-2.39453,1.22266,0.467041,-0.0452271,-0.515625,-0.282471,-0.625488,-0.269287,0.168213,0.104248,0.709961,0.0159302,-0.319336,0.563477,-0.905273,-0.15564,-0.0861816,-0.325439,-0.825195,-1.23633,0.980957,-0.2146,2.20898,0.509277,-0.429688,0.939453,2.33398,0.802246,-0.944336,-2.4082,-1.2168,1.84375,-0.0403137,0.570312,-0.158081,-0.477051,0.90332,-1.24316,-0.200684,1.32324,-1.13184,0.666992,0.964355,0.924805,0.0894775,-1.08301,-0.370605,1.16504,0.345703,-0.100952,-1.69531,-0.00186539,-0.891602,0.877441,-1.40625,-1.50586,-0.604004,0.537109,-0.545898,0.526367,-0.572266,0.740723,0.27417,-1.09473,0.00827026,-0.588379,-0.683594,0.0993652,2.9668,1.11816,-1.19629,-0.567871,0.798828,-0.376953,-2.16992,-2.13672,-0.0145569,-0.138428,0.362305,1.68555,0.348145,0.0623474,0.439209,-1.76953,-0.748535,1.03223,-0.782227,2.76758
486,0,-0.560547,-0.114624,0.646484,-0.0784912,1.48926,0.671875,0.828613,0.906738,2.39062,-1.12109,-0.302246,-0.988281,-0.190674,-1.21582,-1.43848,0.637207,-0.95752,2.47461,1.13477,-0.0536804,-0.320312,0.335693,-1.65332,1.15039,1.33008,0.245605,0.214355,0.378174,-2.22461,1.36719,0.440918,0.913086,-0.397705,0.119751,0.563965,0.0459595,-0.962402,0.154175,0.988281,0.0607605,0.52002,-0.603027,0.575195,-1.97461,1.05469,-0.390381,0.0307312,0.873047,-0.919922,1.4834,-0.34375,-0.732422,-0.0849609,-0.683105,-0.240601,0.922852,-0.753906,0.269043,-1.33496,0.650391,0.585938,-1.32715,0.220947,-0.893066,-0.441895,-1.37598,-0.837891,-0.697754,-0.14978,0.0696411,0.109619,0.106628,-0.971191,-0.434814,2.16797,0.422852,0.135498,1.11914,-0.640625,0.683594,-0.498535,-0.187134,0.393066,0.904297,0.317383,-0.111023,2.08984,-1.81152,1.12109,-0.703125,-0.257812,-1.06445,0.997559,-1.42773,-0.532715,1.27539,-0.309082,1.00293,-0.98584,-0.510254,-0.340332,-1.2002,-0.106506,0.029129,-0.900391,-0.634277,0.104248,1.9043,2.40234,1.13086,1.20703,0.858398,-0.354004,0.393799,0.0525818,-0.937012,-0.359619,0.506348,-0.359375,-0.490234,0.989746,0.734863,2.27148,-0.135376,0.630859,0.258057,1.11816,0.494629
487,0,-0.560547,-0.114624,0.646484,-0.0784912,1.48926,0.671875,0.828613,0.906738,2.39062,-1.12109,-0.302246,-0.988281,-0.190674,-1.21582,-1.43848,0.637207,-0.95752,2.47461,1.13477,-0.0536804,-0.320312,0.335693,-1.65332,1.15039,1.33008,0.245605,0.214355,0.378174,-2.22461,1.36719,0.440918,0.913086,-0.397705,0.119751,0.563965,0.0459595,-0.962402,0.154175,0.988281,0.0607605,0.52002,-0.603027,0.575195,-1.97461,1.05469,-0.390381,0.0307312,0.873047,-0.919922,1.4834,-0.34375,-0.732422,-0.0849609,-0.683105,-0.240601,0.922852,-0.753906,0.269043,-1.33496,0.650391,0.585938,-1.32715,0.220947,-0.893066,-0.441895,-1.37598,-0.837891,-0.697754,-0.14978,0.0696411,0.109619,0.106628,-0.971191,-0.434814,2.16797,0.422852,0.135498,1.11914,-0.640625,0.683594,-0.498535,-0.187134,0.393066,0.904297,0.317383,-0.111023,2.08984,-1.81152,1.12109,-0.703125,-0.257812,-1.06445,0.997559,-1.42773,-0.532715,1.27539,-0.309082,1.00293,-0.98584,-0.510254,-0.340332,-1.2002,-0.106506,0.029129,-0.900391,-0.634277,0.104248,1.9043,2.40234,1.13086,1.20703,0.858398,-0.354004,0.393799,0.0525818,-0.937012,-0.359619,0.506348,-0.359375,-0.490234,0.989746,0.734863,2.27148,-0.135376,0.630859,0.258057,1.11816,0.494629
488,0,-0.560547,-0.114624,0.646484,-0.0784912,1.48926,0.671875,0.828613,0.906738,2.39062,-1.12109,-0.302246,-0.988281,-0.190674,-1.21582,-1.43848,0.637207,-0.95752,2.47461,1.13477,-0.0536804,-0.320312,0.335693,-1.65332,1.15039,1.33008,0.245605,0.214355,0.378174,-2.22461,1.36719,0.440918,0.913086,-0.397705,0.119751,0.563965,0.0459595,-0.962402,0.154175,0.988281,0.0607605,0.52002,-0.603027,0.575195,-1.97461,1.05469,-0.390381,0.0307312,0.873047,-0.919922,1.4834,-0.34375,-0.732422,-0.0849609,-0.683105,-0.240601,0.922852,-0.753906,0.269043,-1.33496,0.650391,0.585938,-1.32715,0.220947,-0.893066,-0.441895,-1.37598,-0.837891,-0.697754,-0.14978,0.0696411,0.109619,0.106628,-0.971191,-0.434814,2.16797,0.422852,0.135498,1.11914,-0.640625,0.683594,-0.498535,-0.187134,0.393066,0.904297,0.317383,-0.111023,2.08984,-1.81152,1.12109,-0.703125,-0.257812,-1.06445,0.997559,-1.42773,-0.532715,1.27539,-0.309082,1.00293,-0.98584,-0.510254,-0.340332,-1.2002,-0.106506,0.029129,-0.900391,-0.634277,0.104248,1.9043,2.40234,1.13086,1.20703,0.858398,-0.354004,0.393799,0.0525818,-0.937012,-0.359619,0.506348,-0.359375,-0.490234,0.989746,0.734863,2.27148,-0.135376,0.630859,0.258057,1.11816,0.494629
489,0,0.965332,1.40039,-0.691895,0.907715,0.484619,1.23438,0.185669,0.913086,-1.30566,0.185913,1.27539,-0.0991211,0.0712891,-1.02246,1.74316,-1.56934,-0.278809,-2.05273,-0.890137,-2.2832,1.63281,0.543457,0.352783,0.317139,0.414795,1.30273,0.748535,-0.612793,1.08398,-0.144409,0.66748,-0.740723,0.639648,-0.140015,-0.646973,-0.156128,0.156494,0.0900879,-0.963867,-0.581543,-0.126831,-0.387695,2.95703,-0.116882,0.637207,-0.0295563,0.240356,-0.601074,1.72559,-0.770508,0.0970459,-0.473877,0.983398,0.654297,-1.04102,-2.46094,0.950684,-0.0154724,2.19922,0.170898,0.108337,-0.955078,-0.584961,-0.369873,-0.530273,-0.712891,1.04199,-0.773438,-0.697266,-0.0591431,1.28418,2.34375,1.00977,-1.02246,1.14844,-1.00977,-1.30762,0.0201416,1.21387,2.21484,-1.47363,1.50391,-0.403076,-0.526367,0.576172,-2.39844,-0.938965,1.24414,1.9873,-0.136353,0.831543,-0.355469,-1.75293,0.55957,0.346191,1.96973,-0.519043,0.520996,-0.727051,-2.42188,0.695801,-0.658203,-1.56445,-1.08691,1.56152,2.54883,0.3479,-2.45703,-0.719727,0.521484,1.96191,-0.0523376,-0.55957,-0.147949,0.374268,0.337402,-0.356689,-0.572754,-1.97656,0.894043,-0.892578,1.34277,0.170532,-0.738281,-1.5957,-0.00168419,1.66309,-0.533203
490,0,0.965332,1.40039,-0.691895,0.907715,0.484619,1.23438,0.185669,0.913086,-1.30566,0.185913,1.27539,-0.0991211,0.0712891,-1.02246,1.74316,-1.56934,-0.278809,-2.05273,-0.890137,-2.2832,1.63281,0.543457,0.352783,0.317139,0.414795,1.30273,0.748535,-0.612793,1.08398,-0.144409,0.66748,-0.740723,0.639648,-0.140015,-0.646973,-0.156128,0.156494,0.0900879,-0.963867,-0.581543,-0.126831,-0.387695,2.95703,-0.116882,0.637207,-0.0295563,0.240356,-0.601074,1.72559,-0.770508,0.0970459,-0.473877,0.983398,0.654297,-1.04102,-2.46094,0.950684,-0.0154724,2.19922,0.170898,0.108337,-0.955078,-0.584961,-0.369873,-0.530273,-0.712891,1.04199,-0.773438,-0.697266,-0.0591431,1.28418,2.34375,1.00977,-1.02246,1.14844,-1.00977,-1.30762,0.0201416,1.21387,2.21484,-1.47363,1.50391,-0.403076,-0.526367,0.576172,-2.39844,-0.938965,1.24414,1.9873,-0.136353,0.831543,-0.355469,-1.75293,0.55957,0.346191,1.96973,-0.519043,0.520996,-0.727051,-2.42188,0.695801,-0.658203,-1.56445,-1.08691,1.56152,2.54883,0.3479,-2.45703,-0.719727,0.521484,1.96191,-0.0523376,-0.55957,-0.147949,0.374268,0.337402,-0.356689,-0.572754,-1.97656,0.894043,-0.892578,1.34277,0.170532,-0.738281,-1.5957,-0.00168419,1.66309,-0.533203
491,0,0.965332,1.40039,-0.691895,0.907715,0.484619,1.23438,0.185669,0.913086,-1.30566,0.185913,1.27539,-0.0991211,0.0712891,-1.02246,1.74316,-1.56934,-0.278809,-2.05273,-0.890137,-2.2832,1.63281,0.543457,0.352783,0.317139,0.414795,1.30273,0.748535,-0.612793,1.08398,-0.144409,0.66748,-0.740723,0.639648,-0.140015,-0.646973,-0.156128,0.156494,0.0900879,-0.963867,-0.581543,-0.126831,-0.387695,2.95703,-0.116882,0.637207,-0.0295563,0.240356,-0.601074,1.72559,-0.770508,0.0970459,-0.473877,0.983398,0.654297,-1.04102,-2.46094,0.950684,-0.0154724,2.19922,0.170898,0.108337,-0.955078,-0.584961,-0.369873,-0.530273,-0.712891,1.04199,-0.773438,-0.697266,-0.0591431,1.28418,2.34375,1.00977,-1.02246,1.14844,-1.00977,-1.30762,0.0201416,1.21387,2.21484,-1.47363,1.50391,-0.403076,-0.526367,0.576172,-2.39844,-0.938965,1.24414,1.9873,-0.136353,0.831543,-0.355469,-1.75293,0.55957,0.346191,1.96973,-0.519043,0.520996,-0.727051,-2.42188,0.695801,-0.658203,-1.56445,-1.08691,1.56152,2.54883,0.3479,-2.45703,-0.719727,0.521484,1.96191,-0.0523376,-0.55957,-0.147949,0.374268,0.337402,-0.356689,-0.572754,-1.97656,0.894043,-0.892578,1.34277,0.170532,-0.738281,-1.5957,-0.00168419,1.66309,-0.533203
492,0,1.33301,-0.713379,-0.745117,0.081665,-0.672852,-1.4209,-0.87207,-0.164551,-0.149658,1.16797,0.545898,2.20117,1.45508,-0.280518,-0.587402,-1.35254,-0.470947,-0.460938,0.354492,-0.257568,0.824219,-0.643066,0.550293,0.853516,0.232422,-1.4082,0.320068,-1.02051,-0.590332,-0.816895,0.154907,0.548828,-0.97168,0.0775146,-0.561035,2.24414,-0.122131,0.854004,0.244873,-0.483154,0.363037,-0.685059,-0.928711,-1.03223,0.217529,-0.0391541,0.506836,0.0056076,-0.0447693,-0.281006,-0.80127,0.177612,0.641113,1.65918,-1.14746,1.26367,-0.518555,0.541504,-1.04199,0.108643,-1.3418,0.168701,0.850586,0.219971,0.474121,-0.302979,2.10547,-0.871094,-0.457764,-0.130859,0.675781,1.82422,1.64648,1.75488,-0.494629,-0.552734,-0.27832,0.672363,-0.193481,-0.570801,-0.984375,0.282715,2.24023,0.114685,-0.0702515,1.54785,-1.60156,0.504883,-0.664551,0.509766,1.92578,-0.178589,0.95166,0.885254,1.84766,-0.939941,-1.05176,-1.19824,-0.569336,0.0422363,0.469727,0.720703,0.969727,1.12598,1.09473,-0.843262,2.71289,-0.771484,0.0688477,0.251709,-1.47168,0.179321,0.517578,-0.041626,0.598633,-0.397705,1.97559,-1.43945,0.0919189,-0.695801,1.17969,-0.790527,-0.862305,-1.13281,-0.894531,0.244507,0.271484,0.975098
493,0,1.33301,-0.713379,-0.745117,0.081665,-0.672852,-1.4209,-0.87207,-0.164551,-0.149658,1.16797,0.545898,2.20117,1.45508,-0.280518,-0.587402,-1.35254,-0.470947,-0.460938,0.354492,-0.257568,0.824219,-0.643066,0.550293,0.853516,0.232422,-1.4082,0.320068,-1.02051,-0.590332,-0.816895,0.154907,0.548828,-0.97168,0.0775146,-0.561035,2.24414,-0.122131,0.854004,0.244873,-0.483154,0.363037,-0.685059,-0.928711,-1.03223,0.217529,-0.0391541,0.506836,0.0056076,-0.0447693,-0.281006,-0.80127,0.177612,0.641113,1.65918,-1.14746,1.26367,-0.518555,0.541504,-1.04199,0.108643,-1.3418,0.168701,0.850586,0.219971,0.474121,-0.302979,2.10547,-0.871094,-0.457764,-0.130859,0.675781,1.82422,1.64648,1.75488,-0.494629,-0.552734,-0.27832,0.672363,-0.193481,-0.570801,-0.984375,0.282715,2.24023,0.114685,-0.0702515,1.54785,-1.60156,0.504883,-0.664551,0.509766,1.92578,-0.178589,0.95166,0.885254,1.84766,-0.939941,-1.05176,-1.19824,-0.569336,0.0422363,0.469727,0.720703,0.969727,1.12598,1.09473,-0.843262,2.71289,-0.771484,0.0688477,0.251709,-1.47168,0.179321,0.517578,-0.041626,0.598633,-0.397705,1.97559,-1.43945,0.0919189,-0.695801,1.17969,-0.790527,-0.862305,-1.13281,-0.894531,0.244507,0.271484,0.975098
494,0,1.33301,-0.713379,-0.745117,0.081665,-0.672852,-1.4209,-0.87207,-0.164551,-0.149658,1.16797,0.545898,2.20117,1.45508,-0.280518,-0.587402,-1.35254,-0.470947,-0.460938,0.354492,-0.257568,0.824219,-0.643066,0.550293,0.853516,0.232422,-1.4082,0.320068,-1.02051,-0.590332,-0.816895,0.154907,0.548828,-0.97168,0.0775146,-0.561035,2.24414,-0.122131,0.854004,0.244873,-0.483154,0.363037,-0.685059,-0.928711,-1.03223,0.217529,-0.0391541,0.506836,0.0056076,-0.0447693,-0.281006,-0.80127,0.177612,0.641113,1.65918,-1.14746,1.26367,-0.518555,0.541504,-1.04199,0.108643,-1.3418,0.168701,0.850586,0.219971,0.474121,-0.302979,2.10547,-0.871094,-0.457764,-0.130859,0.675781,1.82422,1.64648,1.75488,-0.494629,-0.552734,-0.27832,0.672363,-0.193481,-0.570801,-0.984375,0.282715,2.24023,0.114685,-0.0702515,1.54785,-1.60156,0.504883,-0.664551,0.509766,1.92578,-0.178589,0.95166,0.885254,1.84766,-0.939941,-1.05176,-1.19824,-0.569336,0.0422363,0.469727,0.720703,0.969727,1.12598,1.09473,-0.843262,2.71289,-0.771484,0.0688477,0.251709,-1.47168,0.179321,0.517578,-0.041626,0.598633,-0.397705,1.97559,-1.43945,0.0919189,-0.695801,1.17969,-0.790527,-0.862305,-1.13281,-0.894531,0.244507,0.271484,0.975098
495,0,0.273193,-0.96875,1.01367,-0.104187,-0.725586,1.4541,0.0742798,-0.117432,0.0805054,-1.79395,0.440918,-0.868652,0.771973,-1.13184,0.139282,-0.979004,-0.247803,-1.25879,-0.634766,0.444824,0.0339355,-0.418457,-0.100159,-1.19922,2.35938,-1.76172,0.646973,-0.856445,-0.716309,-1.0459,-1.08887,0.158569,-1.17773,-0.00687027,-0.949219,-1.90723,-2.48438,-1.18164,0.902832,-0.674316,1.50781,0.970215,-0.240967,0.289551,1.70703,0.483154,-2.375,-0.711426,0.106201,-1.85645,0.786133,-0.841309,-0.681641,0.282959,0.550781,0.188232,-0.390869,-0.819824,-1.5,0.875,0.771973,0.69043,0.86084,-1.85645,1.18164,1.60449,-1.10059,0.307373,-0.719238,-0.153198,0.347412,-0.59082,0.378906,1.04883,-0.347168,-0.351074,0.859375,0.228882,0.501953,1.58789,0.0121994,0.834473,0.603516,-0.675293,-0.157837,0.0842285,0.311523,0.0353088,0.101379,1.20215,0.185791,-0.827148,-0.549805,-0.0613403,-1.0918,1.17969,-0.669434,-0.463379,-0.43457,-0.800293,-0.929199,-0.964844,-1.5332,0.291748,-0.588867,-0.834961,0.251465,-0.199585,-0.128906,1.19336,1.41016,0.455322,1.99414,-1.51855,-1.25391,-2.41016,1.9873,-2.10352,0.0386658,0.603516,0.556152,0.06604,0.343018,0.793457,0.883789,1.64648,1.25391,-0.0257568
496,0,0.273193,-0.96875,1.01367,-0.104187,-0.725586,1.4541,0.0742798,-0.117432,0.0805054,-1.79395,0.440918,-0.868652,0.771973,-1.13184,0.139282,-0.979004,-0.247803,-1.25879,-0.634766,0.444824,0.0339355,-0.418457,-0.100159,-1.19922,2.35938,-1.76172,0.646973,-0.856445,-0.716309,-1.0459,-1.08887,0.158569,-1.17773,-0.00687027,-0.949219,-1.90723,-2.48438,-1.18164,0.902832,-0.674316,1.50781,0.970215,-0.240967,0.289551,1.70703,0.483154,-2.375,-0.711426,0.106201,-1.85645,0.786133,-0.841309,-0.681641,0.282959,0.550781,0.188232,-0.390869,-0.819824,-1.5,0.875,0.771973,0.69043,0.86084,-1.85645,1.18164,1.60449,-1.10059,0.307373,-0.719238,-0.153198,0.347412,-0.59082,0.378906,1.04883,-0.347168,-0.351074,0.859375,0.228882,0.501953,1.58789,0.0121994,0.834473,0.603516,-0.675293,-0.157837,0.0842285,0.311523,0.0353088,0.101379,1.20215,0.185791,-0.827148,-0.549805,-0.0613403,-1.0918,1.17969,-0.669434,-0.463379,-0.43457,-0.800293,-0.929199,-0.964844,-1.5332,0.291748,-0.588867,-0.834961,0.251465,-0.199585,-0.128906,1.19336,1.41016,0.455322,1.99414,-1.51855,-1.25391,-2.41016,1.9873,-2.10352,0.0386658,0.603516,0.556152,0.06604,0.343018,0.793457,0.883789,1.64648,1.25391,-0.0257568
